Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/03  16:00:00,9.600000000000002,1.0,425.0504339011134,0.0,0.0,18.79186382512848,16.200000000000004,1.0,511.5515796621215,0.0,0.0,18.79186382512848,48.0,1.0,187.91769680017169,6.0,1.0,425.0504339011134,1727.2265746517517,1654.6523735682957,72.57420108345592,6218015.668746306,5956748.544845864,261267.12390044135,6.0,1.0,425.0504339011134,1727.2265746517517,1654.6523735682957,72.57420108345592,6218015.668746306,5956748.544845864,261267.12390044135,50.72829594487633,0.0,0.0 
 02/03  17:00:00,9.600000000000002,1.0,178.39944038888167,0.0,0.0,4.633029203326231,16.200000000000004,1.0,316.80867737945536,0.0,0.0,4.633029203326231,48.0,1.0,46.32980550935537,6.0,1.0,178.39944038888167,652.0842115463647,634.191447094863,17.892764451501795,2347503.1615669128,2283089.209541506,64413.95202540646,6.0,1.0,178.39944038888167,652.0842115463647,634.191447094863,17.892764451501795,2347503.1615669128,2283089.209541506,64413.95202540646,47.648618138074137,0.0,0.0 
 02/03  18:00:00,2.4000000000000005,0.25,9.90063723267316,0.0,0.0,0.0024709064834986698,4.050000000000001,0.25,24.449685870979864,0.0,0.0,0.0024709064834986698,12.0,0.25,0.024675064135622414,1.5,0.25,9.90063723267316,30.449869280973798,30.440326637111509,0.009542643862289768,109619.52941150568,109585.17589360143,34.35351790424316,1.5,0.25,9.90063723267316,30.449869280973798,30.440326637111509,0.009542643862289768,109619.52941150568,109585.17589360143,34.35351790424316,42.14043547079056,0.0,0.0 
 02/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05452843484001,0.0,0.0 
 02/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26284511350228,0.0,0.0 
 02/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330419586300425,0.0,0.0 
 02/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2344156494889927,0.0,0.0 
 02/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0313114568823597,0.0,0.0 
 02/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6855230226202098,0.0,0.0 
 02/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9289506080006766,0.0,0.0 
 02/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.03269422605822,0.0,0.0 
 02/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.608630790308999,0.0,0.0 
 02/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7197058913776559,0.0,0.0 
 02/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.760654701420705,0.0,0.0 
 02/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.657458023042025,0.0,0.0 
 02/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5300689606734789,0.0,0.0 
 02/04  08:00:00,9.600000000000002,1.0,10.163564329774195,0.0,0.0,9.791049598592274,0.0,0.0,9.791049598592274,16.200000000000004,1.0,10.526293104463825,48.0,1.0,19.013591458829894,6.0,1.0,10.163564329774195,39.19352061844586,0.9859936588538377,38.207526959592019,141096.67422640508,3549.577171873816,137547.09705453128,6.0,1.0,10.163564329774195,39.19352061844586,0.9859936588538377,38.207526959592019,141096.67422640508,3549.577171873816,137547.09705453128,-4.9169474445309799,0.0,0.0 
 02/04  09:00:00,9.600000000000002,1.0,24.489416967456088,0.0,0.0,22.85603995638406,0.0,0.0,22.85603995638406,16.200000000000004,1.0,25.021452512738969,48.0,1.0,44.593834025741539,6.0,1.0,24.489416967456088,94.80261644290344,6.532562168242976,88.27005427466048,341289.41919445249,23517.223805674716,317772.1953887777,6.0,1.0,24.489416967456088,94.80261644290344,6.532562168242976,88.27005427466048,341289.41919445249,23517.223805674716,317772.1953887777,-4.412334102984193,0.0,0.0 
 02/04  10:00:00,9.600000000000002,1.0,37.17471501418678,0.0,0.0,34.95956254911741,0.0,0.0,34.95956254911741,16.200000000000004,1.0,36.86607077903044,48.0,1.0,67.93967585664039,6.0,1.0,37.17471501418678,144.4201168231882,9.406243487398735,135.0138733357895,519912.42056347758,33862.47655463545,486049.9440088422,6.0,1.0,37.17471501418678,144.4201168231882,9.406243487398735,135.0138733357895,519912.42056347758,33862.47655463545,486049.9440088422,-3.8162510044782675,0.0,0.0 
 02/04  11:00:00,9.600000000000002,1.0,46.60305201684647,0.0,0.0,43.5435985646756,0.0,0.0,43.5435985646756,16.200000000000004,1.0,45.067959233969407,48.0,1.0,84.56013945554203,6.0,1.0,46.60305201684647,181.4889208220209,13.323489892050656,168.16543092997024,653360.1149592752,47964.56361138237,605395.5513478929,6.0,1.0,46.60305201684647,181.4889208220209,13.323489892050656,168.16543092997024,653360.1149592752,47964.56361138237,605395.5513478929,-3.1872826310055335,0.0,0.0 
 02/04  12:00:00,9.600000000000002,1.0,51.06929801263972,0.0,0.0,47.781874278673779,0.0,0.0,47.781874278673779,16.200000000000004,1.0,48.37792896369451,48.0,1.0,92.61899349661064,6.0,1.0,51.06929801263972,198.98722245737288,14.453565534644924,184.53365692272792,716354.0008465422,52032.83592472172,664321.1649218206,6.0,1.0,51.06929801263972,198.98722245737288,14.453565534644924,184.53365692272792,716354.0008465422,52032.83592472172,664321.1649218206,-2.640799867122679,0.0,0.0 
 02/04  13:00:00,9.600000000000002,1.0,50.49343217763451,0.0,0.0,47.18970827518205,16.200000000000004,1.0,47.59217749476527,0.0,0.0,47.18970827518205,48.0,1.0,91.51358536263013,6.0,1.0,50.49343217763451,196.78275788000568,14.536046787245255,182.24671109276043,708417.9283680205,52329.76843408291,656088.1599339376,6.0,1.0,50.49343217763451,196.78275788000568,14.536046787245255,182.24671109276043,708417.9283680205,52329.76843408291,656088.1599339376,-2.032371816527082,0.0,0.0 
 02/04  14:00:00,9.600000000000002,1.0,44.73751563487485,0.0,0.0,41.72796352884946,16.200000000000004,1.0,43.02439054849242,0.0,0.0,41.72796352884946,48.0,1.0,81.11796718440896,6.0,1.0,44.73751563487485,174.297629992652,13.144183792371697,161.1534462002803,627471.4679735472,47319.061652538105,580152.406321009,6.0,1.0,44.73751563487485,174.297629992652,13.144183792371697,161.1534462002803,627471.4679735472,47319.061652538105,580152.406321009,-1.494546702194584,0.0,0.0 
 02/04  15:00:00,9.600000000000002,1.0,33.94699242096159,0.0,0.0,31.76359675684253,16.200000000000004,1.0,33.48223448597904,0.0,0.0,31.76359675684253,48.0,1.0,61.894312286364748,6.0,1.0,33.94699242096159,132.0033116298004,9.332262093864476,122.67104953593595,475211.9218672815,33596.14353791212,441615.7783293694,6.0,1.0,33.94699242096159,132.0033116298004,9.332262093864476,122.67104953593595,475211.9218672815,33596.14353791212,441615.7783293694,-1.193788206047751,0.0,0.0 
 02/04  16:00:00,9.600000000000002,1.0,20.755863344650746,0.0,0.0,19.055214766955609,16.200000000000004,1.0,21.138587150379089,0.0,0.0,19.055214766955609,48.0,1.0,37.42469058383719,6.0,1.0,20.755863344650746,80.50048515681962,6.909222413831966,73.59126274298765,289801.7465645507,24873.200689795078,264928.54587475556,6.0,1.0,20.755863344650746,80.50048515681962,6.909222413831966,73.59126274298765,289801.7465645507,24873.200689795078,264928.54587475556,-1.2197396889808879,0.0,0.0 
 02/04  17:00:00,9.600000000000002,1.0,7.502786905855416,0.0,0.0,6.696911876178361,16.200000000000004,1.0,8.158579188684117,0.0,0.0,6.696911876178361,48.0,1.0,13.221980706321983,6.0,1.0,7.502786905855416,28.791663633690847,2.9281817745874174,25.863481859103428,103649.98908128706,10541.454388514703,93108.53469277235,6.0,1.0,7.502786905855416,28.791663633690847,2.9281817745874174,25.863481859103428,103649.98908128706,10541.454388514703,93108.53469277235,-1.5230950979335667,0.0,0.0 
 02/04  18:00:00,2.4000000000000005,0.25,0.49383424269141226,0.0,0.0,0.44733072657429975,4.050000000000001,0.25,0.5633569172455203,0.0,0.0,0.44733072657429975,12.0,0.25,0.8755882746561048,1.5,0.25,0.49383424269141226,1.8696118383287204,0.1420200250142842,1.7275918133144362,6730.602617983393,511.27209005142319,6219.33052793197,1.5,0.25,0.49383424269141226,1.8696118383287204,0.1420200250142842,1.7275918133144362,6730.602617983393,511.27209005142319,6219.33052793197,-1.9975109605823987,0.0,0.0 
 02/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.659675302774291,0.0,0.0 
 02/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.741639374599835,0.0,0.0 
 02/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.427999539589926,0.0,0.0 
 02/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9277456991388359,0.0,0.0 
 02/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.437368747537859,0.0,0.0 
 02/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.89520004071127,0.0,0.0 
 02/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.30753762216384,0.0,0.0 
 02/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.773940937685325,0.0,0.0 
 02/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.186699467230504,0.0,0.0 
 02/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.527617914303502,0.0,0.0 
 02/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.938781910944094,0.0,0.0 
 02/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.164352272921663,0.0,0.0 
 02/05  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.213663230927,0.0,0.0 
 02/05  08:00:00,9.600000000000002,1.0,10.66497617824379,0.0,0.0,10.27863128824205,0.0,0.0,10.27863128824205,16.200000000000004,1.0,11.056750368221167,48.0,1.0,19.95300402853566,6.0,1.0,10.66497617824379,41.12607494997276,0.9741018477370225,40.151973102235739,148053.86981990195,3506.7666518532807,144547.10316804867,6.0,1.0,10.66497617824379,41.12607494997276,0.9741018477370225,40.151973102235739,148053.86981990195,3506.7666518532807,144547.10316804867,-10.39091229853863,0.0,0.0 
 02/05  09:00:00,9.600000000000002,1.0,24.907442757878287,0.0,0.0,23.283911810815387,0.0,0.0,23.283911810815387,16.200000000000004,1.0,25.453300807006799,48.0,1.0,45.41650044119118,6.0,1.0,24.907442757878287,96.39966893287473,6.477173032922826,89.92249589995191,347038.808158349,23317.822918522175,323720.98523982687,6.0,1.0,24.907442757878287,96.39966893287473,6.477173032922826,89.92249589995191,347038.808158349,23317.822918522175,323720.98523982687,-9.943588647923612,0.0,0.0 
 02/05  10:00:00,9.600000000000002,1.0,37.29925423763846,0.0,0.0,35.09455762725237,0.0,0.0,35.09455762725237,16.200000000000004,1.0,37.00497870127991,48.0,1.0,68.20204278122736,6.0,1.0,37.29925423763846,144.88530981191389,9.350085319208099,135.53522449270577,521587.1153228899,33660.30714914916,487926.80817374077,6.0,1.0,37.29925423763846,144.88530981191389,9.350085319208099,135.53522449270577,521587.1153228899,33660.30714914916,487926.80817374077,-9.478206119676483,0.0,0.0 
 02/05  11:00:00,9.600000000000002,1.0,47.09491796328308,0.0,0.0,44.047663254392578,0.0,0.0,44.047663254392578,16.200000000000004,1.0,45.575805076781978,48.0,1.0,85.51377841315647,6.0,1.0,47.09491796328308,183.3725262683596,13.26039689000706,170.11212937835254,660141.0945660946,47737.42880402542,612403.6657620692,6.0,1.0,47.09491796328308,183.3725262683596,13.26039689000706,170.11212937835254,660141.0945660946,47737.42880402542,612403.6657620692,-8.979548060344304,0.0,0.0 
 02/05  12:00:00,9.600000000000002,1.0,51.597503956648157,0.0,0.0,48.32194131452563,0.0,0.0,48.32194131452563,16.200000000000004,1.0,48.9205041409963,48.0,1.0,93.63602719893524,6.0,1.0,51.597503956648157,201.01293320906115,14.393536733131104,186.61939647593003,723646.55955262,51816.732239271965,671829.8273133481,6.0,1.0,51.597503956648157,201.01293320906115,14.393536733131104,186.61939647593003,723646.55955262,51816.732239271965,671829.8273133481,-8.475818437092198,0.0,0.0 
 02/05  13:00:00,9.600000000000002,1.0,50.92209146062793,0.0,0.0,47.62993350970117,16.200000000000004,1.0,48.03140569986323,0.0,0.0,47.62993350970117,48.0,1.0,92.34347380665976,6.0,1.0,50.92209146062793,198.42449355513674,14.47763206807219,183.94686148706456,714328.1767984924,52119.47544505987,662208.7013534325,6.0,1.0,50.92209146062793,198.42449355513674,14.47763206807219,183.94686148706456,714328.1767984924,52119.47544505987,662208.7013534325,-8.02404724642172,0.0,0.0 
 02/05  14:00:00,9.600000000000002,1.0,61.99228198597633,0.0,0.0,51.31543531722649,16.200000000000004,1.0,56.82639257504053,0.0,0.0,51.31543531722649,48.0,1.0,101.48107572046571,6.0,1.0,61.99228198597633,242.9443797709018,31.24782390770273,211.69655586319909,874599.7671752465,112492.16606772982,762107.6011075167,6.0,1.0,61.99228198597633,242.9443797709018,31.24782390770273,211.69655586319909,874599.7671752465,112492.16606772982,762107.6011075167,-7.665646101216514,0.0,0.0 
 02/05  15:00:00,9.600000000000002,1.0,146.01874182038183,0.0,0.0,76.50393043646544,16.200000000000004,1.0,134.91907753236587,0.0,0.0,76.50393043646544,48.0,1.0,167.4002512896194,6.0,1.0,146.01874182038183,579.0104960348427,166.30473017458565,412.7057658602571,2084437.7857254339,598697.0286285083,1485740.7570969256,6.0,1.0,146.01874182038183,579.0104960348427,166.30473017458565,412.7057658602571,2084437.7857254339,598697.0286285083,1485740.7570969256,-6.782438181153484,0.0,0.0 
 02/05  16:00:00,9.600000000000002,1.0,215.30857067452514,0.0,0.0,57.32725831558787,16.200000000000004,1.0,258.6835679756553,0.0,0.0,57.32725831558787,48.0,1.0,150.22528526580056,6.0,1.0,215.30857067452514,850.6816782473097,468.9692196274804,381.71245861982916,3062454.0416903148,1688289.1906589296,1374164.851031385,6.0,1.0,215.30857067452514,850.6816782473097,468.9692196274804,381.71245861982916,3062454.0416903148,1688289.1906589296,1374164.851031385,-4.933353309790791,0.0,0.0 
 02/05  17:00:00,9.600000000000002,1.0,158.6406429529381,0.0,0.0,12.856066348240809,16.200000000000004,1.0,280.5339366154701,0.0,0.0,12.856066348240809,48.0,1.0,48.86628358540642,6.0,1.0,158.6406429529381,578.7914591937489,472.4158812238196,106.37557796992928,2083649.2530974958,1700697.1724057508,382952.08069174547,6.0,1.0,158.6406429529381,578.7914591937489,472.4158812238196,106.37557796992928,2083649.2530974958,1700697.1724057508,382952.08069174547,-3.2778679665257779,0.0,0.0 
 02/05  18:00:00,2.4000000000000005,0.25,9.176005794651419,0.0,0.0,0.44040203787801227,4.050000000000001,0.25,22.46541939824093,0.0,0.0,0.44040203787801227,12.0,0.25,0.626956601368937,1.5,0.25,9.176005794651419,28.60749162757174,24.93827361066713,3.6692180169046089,102986.96985925826,89777.78499840168,13209.18486085659,1.5,0.25,9.176005794651419,28.60749162757174,24.93827361066713,3.6692180169046089,102986.96985925826,89777.78499840168,13209.18486085659,-4.067251006233226,0.0,0.0 
 02/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.324328303333698,0.0,0.0 
 02/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.11851589240537,0.0,0.0 
 02/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.161791883448424,0.0,0.0 
 02/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.717632226621484,0.0,0.0 
 02/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.16148957705417,0.0,0.0 
 02/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.861002741362229,0.0,0.0 
 02/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.92339559490784,0.0,0.0 
 02/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.866356428739903,0.0,0.0 
 02/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.61355531097012,0.0,0.0 
 02/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.31581196327755,0.0,0.0 
 02/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.054031821392959,0.0,0.0 
 02/06  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.128179222174397,0.0,0.0 
 02/06  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.74164150211945,0.0,0.0 
 02/06  08:00:00,9.600000000000002,1.0,274.3395017440028,0.0,0.0,46.43252664834821,0.0,0.0,46.43252664834821,16.200000000000004,1.0,518.7709815276427,48.0,1.0,129.19246251028145,6.0,1.0,274.3395017440028,1042.160547044812,252.71107664089687,789.4494704039149,3751777.969361322,909759.8759072288,2842018.093454093,6.0,1.0,274.3395017440028,1042.160547044812,252.71107664089687,789.4494704039149,3751777.969361322,909759.8759072288,2842018.093454093,-16.245703231091285,0.0,0.0 
